ocel_id;ocel_time
18155_enter_Terminal South_fl1;2023-07-06 14:48:27
18157_enter_Truck Depot_tr6;2023-07-06 14:48:32
18160_enter_Loading Bay_fl1;2023-07-06 14:51:20
18161_enter_Loading Bay_cr181;2023-07-06 14:51:20
18162_enter_Terminal North_tr4;2023-07-06 15:02:09
18163_enter_Terminal North_cr195;2023-07-06 15:02:09
18165_enter_Terminal North_fl3;2023-07-06 15:02:09
18167_enter_Truck Depot_tr4;2023-07-06 15:02:16
18170_enter_Storage_fl3;2023-07-06 15:04:49
18171_enter_Storage_cr195;2023-07-06 15:04:49
18174_enter_Terminal South_tr2;2023-07-06 16:18:41
18175_enter_Terminal South_cr196;2023-07-06 16:18:41
18177_enter_Terminal South_fl1;2023-07-06 16:18:41
18179_enter_Truck Depot_tr2;2023-07-06 16:18:54
18182_enter_Loading Bay_fl1;2023-07-06 16:23:04
18183_enter_Loading Bay_cr196;2023-07-06 16:23:04
18185_enter_Supplier_tr5;2023-07-06 18:47:06
18190_enter_Supplier_tr2;2023-07-07 07:34:00
18192_enter_Supplier_tr1;2023-07-07 07:40:25
18194_enter_Supplier_tr3;2023-07-07 08:13:19
18196_enter_Supplier Loading Area_tr5;2023-07-07 08:56:07
18197_enter_Supplier Loading Area_cr169;2023-07-07 08:56:07
18199_enter_Supplier_tr6;2023-07-07 09:18:16
18201_enter_Supplier Loading Area_tr2;2023-07-07 09:21:15
18202_enter_Supplier Loading Area_cr192;2023-07-07 09:21:15
18203_enter_Supplier Loading Area_tr3;2023-07-07 09:25:44
18204_enter_Supplier Loading Area_cr180;2023-07-07 09:25:44
18205_enter_Supplier Loading Area_tr1;2023-07-07 09:32:49
18206_enter_Supplier Loading Area_cr179;2023-07-07 09:32:49
18207_enter_Supplier Loading Area_tr6;2023-07-07 09:54:39
18208_enter_Supplier Loading Area_cr160;2023-07-07 09:54:39
18212_enter_Terminal North_tr5;2023-07-07 11:21:37
18213_enter_Terminal North_cr169;2023-07-07 11:21:37
18215_enter_Terminal North_fl2;2023-07-07 11:21:37
18217_enter_Truck Depot_tr5;2023-07-07 11:21:42
18220_enter_Storage_fl2;2023-07-07 11:30:30
18221_enter_Storage_cr169;2023-07-07 11:30:30
18230_enter_Terminal North_tr1;2023-07-07 14:23:29
18231_enter_Terminal North_cr179;2023-07-07 14:23:29
18233_enter_Terminal North_fl3;2023-07-07 14:23:29
18235_enter_Truck Depot_tr1;2023-07-07 14:23:33
18238_enter_Storage_fl3;2023-07-07 14:28:09
18239_enter_Storage_cr179;2023-07-07 14:28:09
18240_enter_Terminal North_tr3;2023-07-07 14:39:08
18241_enter_Terminal North_cr180;2023-07-07 14:39:08
18243_enter_Terminal North_fl2;2023-07-07 14:39:08
18245_enter_Truck Depot_tr3;2023-07-07 14:39:16
18248_enter_Storage_fl2;2023-07-07 14:43:39
18249_enter_Storage_cr180;2023-07-07 14:43:39
18250_enter_Terminal North_tr6;2023-07-07 15:13:35
18251_enter_Terminal North_cr160;2023-07-07 15:13:35
18253_enter_Terminal North_fl3;2023-07-07 15:13:35
18255_enter_Truck Depot_tr6;2023-07-07 15:13:46
18258_enter_Storage_fl3;2023-07-07 15:23:05
18259_enter_Storage_cr160;2023-07-07 15:23:05
18260_enter_Terminal North_tr2;2023-07-07 15:36:25
18261_enter_Terminal North_cr192;2023-07-07 15:36:25
18263_enter_Terminal North_fl2;2023-07-07 15:36:25
18265_enter_Truck Depot_tr2;2023-07-07 15:36:33
18268_enter_Storage_fl2;2023-07-07 15:43:16
18269_enter_Storage_cr192;2023-07-07 15:43:16
18272_enter_Loading Bay_vh22;2023-07-07 23:00:00
18279_enter_Storage_fl2;2023-07-09 21:14:08
18280_enter_Storage_fl3;2023-07-09 21:14:08
18282_enter_Storage_fl1;2023-07-09 21:14:08
18285_enter_Loading Bay_fl2;2023-07-10 07:24:11
18286_enter_Loading Bay_cr141;2023-07-10 07:24:11
18289_enter_Loading Bay_fl3;2023-07-10 07:26:19
18290_enter_Loading Bay_cr145;2023-07-10 07:26:19
18293_enter_Loading Bay_fl1;2023-07-10 07:28:06
18294_enter_Loading Bay_cr157;2023-07-10 07:28:06
18296_enter_Storage_fl2;2023-07-10 07:30:32
18298_enter_Storage_fl1;2023-07-10 07:30:35
18301_enter_Loading Bay_fl2;2023-07-10 07:34:26
18302_enter_Loading Bay_cr144;2023-07-10 07:34:26
18303_enter_Supplier_tr5;2023-07-10 07:34:28
18306_enter_Storage_fl3;2023-07-10 07:35:53
18309_enter_Loading Bay_fl1;2023-07-10 07:36:46
18310_enter_Loading Bay_cr187;2023-07-10 07:36:46
18313_enter_Loading Bay_fl3;2023-07-10 07:40:40
18314_enter_Loading Bay_cr159;2023-07-10 07:40:40
18316_enter_Storage_fl2;2023-07-10 07:42:18
18318_enter_Storage_fl1;2023-07-10 07:43:12
18321_enter_Loading Bay_fl2;2023-07-10 07:47:05
18322_enter_Loading Bay_cr160;2023-07-10 07:47:05
18323_enter_Supplier_tr2;2023-07-10 07:48:14
18327_enter_Loading Bay_fl1;2023-07-10 07:51:49
18328_enter_Loading Bay_cr142;2023-07-10 07:51:49
18329_enter_Supplier_tr1;2023-07-10 07:53:52
18331_enter_Supplier_tr3;2023-07-10 07:58:49
18333_enter_Supplier_tr4;2023-07-10 08:02:39
18335_enter_Supplier_tr6;2023-07-10 08:23:03
18337_enter_Supplier Loading Area_tr5;2023-07-10 09:12:49
18338_enter_Supplier Loading Area_cr155;2023-07-10 09:12:49
18339_enter_Supplier Loading Area_tr6;2023-07-10 09:36:32
18340_enter_Supplier Loading Area_cr156;2023-07-10 09:36:32
18341_enter_Supplier Loading Area_tr2;2023-07-10 09:41:11
18342_enter_Supplier Loading Area_cr190;2023-07-10 09:41:11
18343_enter_Supplier Loading Area_tr1;2023-07-10 09:51:17
18344_enter_Supplier Loading Area_cr198;2023-07-10 09:51:17
18345_enter_Supplier Loading Area_tr3;2023-07-10 10:01:32
18346_enter_Supplier Loading Area_cr186;2023-07-10 10:01:32
18347_enter_Supplier Loading Area_tr4;2023-07-10 10:33:48
18348_enter_Supplier Loading Area_cr205;2023-07-10 10:33:48
18351_enter_Terminal North_tr1;2023-07-10 11:27:54
18352_enter_Terminal North_cr198;2023-07-10 11:27:54
18354_enter_Terminal North_fl3;2023-07-10 11:27:54
18356_enter_Truck Depot_tr1;2023-07-10 11:28:00
18360_enter_Storage_fl3;2023-07-10 11:33:03
18361_enter_Storage_cr198;2023-07-10 11:33:03
18362_enter_Supplier_tr1;2023-07-10 11:44:15
18364_enter_Supplier Loading Area_tr1;2023-07-10 14:04:57
18365_enter_Supplier Loading Area_cr188;2023-07-10 14:04:57
18372_enter_Terminal North_tr2;2023-07-10 18:43:30
18373_enter_Terminal North_cr190;2023-07-10 18:43:30
18375_enter_Terminal North_fl3;2023-07-10 18:43:30
18377_enter_Truck Depot_tr2;2023-07-10 18:45:04
18385_enter_Terminal South_tr4;2023-07-11 07:40:48
18386_enter_Terminal South_cr205;2023-07-11 07:40:48
18388_enter_Terminal South_fl1;2023-07-11 07:40:48
18390_enter_Truck Depot_tr4;2023-07-11 07:40:59
18392_enter_Terminal North_tr5;2023-07-11 07:50:21
18393_enter_Terminal North_cr155;2023-07-11 07:50:21
18395_enter_Terminal North_fl2;2023-07-11 07:50:21
18397_enter_Truck Depot_tr5;2023-07-11 07:50:26
18401_enter_Loading Bay_fl1;2023-07-11 07:50:27
18402_enter_Loading Bay_cr205;2023-07-11 07:50:27
18405_enter_Storage_fl3;2023-07-11 07:55:58
18406_enter_Storage_cr190;2023-07-11 07:55:58
18407_enter_Supplier_tr2;2023-07-11 08:00:20
18409_enter_Terminal South_tr3;2023-07-11 08:49:49
18410_enter_Terminal South_cr186;2023-07-11 08:49:49
18412_enter_Terminal South_fl3;2023-07-11 08:49:49
18414_enter_Truck Depot_tr3;2023-07-11 08:50:14
18416_enter_Supplier_tr4;2023-07-11 08:52:19
18418_enter_Supplier Loading Area_tr2;2023-07-11 08:57:37
18419_enter_Supplier Loading Area_cr176;2023-07-11 08:57:37
18420_enter_Supplier_tr5;2023-07-11 09:09:26
18422_enter_Terminal South_tr6;2023-07-11 09:10:48
18423_enter_Terminal South_cr156;2023-07-11 09:10:48
18425_enter_Terminal South_fl1;2023-07-11 09:10:48
18427_enter_Truck Depot_tr6;2023-07-11 09:10:51
18429_enter_Supplier_tr6;2023-07-11 09:15:15
18433_enter_Loading Bay_fl1;2023-07-11 09:23:52
18434_enter_Loading Bay_cr156;2023-07-11 09:23:52
18435_enter_Supplier Loading Area_tr5;2023-07-11 09:38:14
18436_enter_Supplier Loading Area_cr199;2023-07-11 09:38:14
18437_enter_Supplier Loading Area_tr6;2023-07-11 09:43:43
18438_enter_Supplier Loading Area_cr174;2023-07-11 09:43:43
18439_enter_Terminal North_tr1;2023-07-11 09:48:54
18440_enter_Terminal North_cr188;2023-07-11 09:48:54
18442_enter_Terminal North_fl1;2023-07-11 09:48:54
18444_enter_Truck Depot_tr1;2023-07-11 09:48:58
18446_enter_Supplier_tr3;2023-07-11 09:52:40
18450_enter_Storage_fl1;2023-07-11 09:59:32
18451_enter_Storage_cr188;2023-07-11 09:59:32
18454_enter_Storage_fl2;2023-07-11 10:00:16
18455_enter_Storage_cr155;2023-07-11 10:00:16
18458_enter_Loading Bay_fl3;2023-07-11 10:05:32
18459_enter_Loading Bay_cr186;2023-07-11 10:05:32
18460_enter_Supplier Loading Area_tr4;2023-07-11 10:18:09
18461_enter_Supplier Loading Area_cr172;2023-07-11 10:18:09
18462_enter_Supplier_tr1;2023-07-11 10:49:53
18464_enter_Loading Bay_vh23;2023-07-11 11:00:00
18466_enter_Supplier Loading Area_tr3;2023-07-11 11:14:27
18467_enter_Supplier Loading Area_cr209;2023-07-11 11:14:27
18468_enter_Supplier Loading Area_tr1;2023-07-11 12:08:43
18469_enter_Supplier Loading Area_cr206;2023-07-11 12:08:43
18476_enter_Terminal North_tr5;2023-07-11 14:43:32
18477_enter_Terminal North_cr199;2023-07-11 14:43:32
18479_enter_Terminal North_fl1;2023-07-11 14:43:32
18481_enter_Truck Depot_tr5;2023-07-11 14:43:36
18485_enter_Storage_fl1;2023-07-11 14:46:22
18486_enter_Storage_cr199;2023-07-11 14:46:22
18487_enter_Terminal South_tr4;2023-07-11 14:51:21
18488_enter_Terminal South_cr172;2023-07-11 14:51:21
18490_enter_Terminal South_fl3;2023-07-11 14:51:21
18492_enter_Truck Depot_tr4;2023-07-11 14:51:31
18494_enter_Supplier_tr5;2023-07-11 14:56:48
18496_enter_Terminal North_tr1;2023-07-11 14:57:28
18497_enter_Terminal North_cr206;2023-07-11 14:57:28
18499_enter_Terminal North_fl2;2023-07-11 14:57:28
18501_enter_Truck Depot_tr1;2023-07-11 14:57:33
18503_enter_Supplier_tr4;2023-07-11 15:54:49
18507_enter_Loading Bay_fl3;2023-07-11 15:58:22
18508_enter_Loading Bay_cr172;2023-07-11 15:58:22
18511_enter_Supplier_tr1;2023-07-11 16:00:08
18513_enter_Supplier Loading Area_tr5;2023-07-11 16:22:28
18514_enter_Supplier Loading Area_cr223;2023-07-11 16:22:28
18515_enter_Supplier Loading Area_tr1;2023-07-11 16:36:10
18516_enter_Supplier Loading Area_cr197;2023-07-11 16:36:10
18519_enter_Storage_fl2;2023-07-11 17:03:37
18520_enter_Storage_cr206;2023-07-11 17:03:37
18521_enter_Supplier Loading Area_tr4;2023-07-11 17:24:23
18522_enter_Supplier Loading Area_cr214;2023-07-11 17:24:23
18523_enter_Terminal North_tr3;2023-07-11 18:25:07
18524_enter_Terminal North_cr209;2023-07-11 18:25:07
18526_enter_Terminal North_fl1;2023-07-11 18:25:07
18528_enter_Truck Depot_tr3;2023-07-11 18:26:17
18532_enter_Storage_fl1;2023-07-12 07:34:29
18533_enter_Storage_cr209;2023-07-12 07:34:29
18534_enter_Supplier_tr3;2023-07-12 07:42:03
18536_enter_Supplier Loading Area_tr3;2023-07-12 09:22:29
18537_enter_Supplier Loading Area_cr210;2023-07-12 09:22:29
18542_enter_Terminal North_tr6;2023-07-12 10:17:21
18543_enter_Terminal North_cr174;2023-07-12 10:17:21
18545_enter_Terminal North_fl2;2023-07-12 10:17:21
18547_enter_Truck Depot_tr6;2023-07-12 10:17:34
18551_enter_Storage_fl2;2023-07-12 10:22:11
18552_enter_Storage_cr174;2023-07-12 10:22:11
18557_enter_Terminal North_tr2;2023-07-12 10:29:09
18558_enter_Terminal North_cr176;2023-07-12 10:29:09
18560_enter_Terminal North_fl1;2023-07-12 10:29:09
18562_enter_Truck Depot_tr2;2023-07-12 10:29:20
18564_enter_Supplier_tr6;2023-07-12 10:32:42
18566_enter_Supplier_tr2;2023-07-12 10:34:59
18570_enter_Storage_fl1;2023-07-12 10:35:58
18571_enter_Storage_cr176;2023-07-12 10:35:58
18572_enter_Terminal South_tr5;2023-07-12 10:39:45
18573_enter_Terminal South_cr223;2023-07-12 10:39:45
18575_enter_Terminal South_fl3;2023-07-12 10:39:45
18577_enter_Truck Depot_tr5;2023-07-12 10:39:56
18579_enter_Terminal South_tr4;2023-07-12 10:40:11
18580_enter_Terminal South_cr214;2023-07-12 10:40:11
18582_enter_Terminal South_fl2;2023-07-12 10:40:11
18584_enter_Truck Depot_tr4;2023-07-12 10:40:16
18588_enter_Loading Bay_fl2;2023-07-12 10:44:57
18589_enter_Loading Bay_cr214;2023-07-12 10:44:57
18590_enter_Supplier_tr5;2023-07-12 10:45:11
18594_enter_Loading Bay_fl3;2023-07-12 10:46:03
18595_enter_Loading Bay_cr223;2023-07-12 10:46:03
18596_enter_Supplier_tr4;2023-07-12 10:49:21
18598_enter_Supplier Loading Area_tr6;2023-07-12 11:34:25
18599_enter_Supplier Loading Area_cr215;2023-07-12 11:34:25
18600_enter_Supplier Loading Area_tr2;2023-07-12 11:39:06
18601_enter_Supplier Loading Area_cr222;2023-07-12 11:39:06
18602_enter_Supplier Loading Area_tr5;2023-07-12 11:59:41
18603_enter_Supplier Loading Area_cr224;2023-07-12 11:59:41
18604_enter_Supplier Loading Area_tr4;2023-07-12 12:07:31
18605_enter_Supplier Loading Area_cr226;2023-07-12 12:07:31
18610_enter_Terminal North_tr2;2023-07-12 15:33:47
18611_enter_Terminal North_cr222;2023-07-12 15:33:47
18613_enter_Terminal North_fl1;2023-07-12 15:33:47
18615_enter_Truck Depot_tr2;2023-07-12 15:33:49
18619_enter_Storage_fl1;2023-07-12 15:39:51
18620_enter_Storage_cr222;2023-07-12 15:39:51
18623_enter_Supplier_tr2;2023-07-12 15:50:39
18625_enter_Terminal North_tr4;2023-07-12 15:54:37
18626_enter_Terminal North_cr226;2023-07-12 15:54:37
18628_enter_Terminal North_fl1;2023-07-12 15:54:37
18630_enter_Truck Depot_tr4;2023-07-12 15:54:42
18632_enter_Terminal North_tr1;2023-07-12 15:59:03
18633_enter_Terminal North_cr197;2023-07-12 15:59:03
18635_enter_Terminal North_fl3;2023-07-12 15:59:03
18637_enter_Truck Depot_tr1;2023-07-12 15:59:06
18640_enter_Storage_fl1;2023-07-12 16:58:32
18641_enter_Storage_cr226;2023-07-12 16:58:32
18644_enter_Supplier_tr4;2023-07-12 17:06:11
18646_enter_Supplier Loading Area_tr2;2023-07-12 17:15:03
18647_enter_Supplier Loading Area_cr228;2023-07-12 17:15:03
18650_enter_Storage_fl3;2023-07-12 18:06:29
18651_enter_Storage_cr197;2023-07-12 18:06:29
18653_enter_Terminal North_tr5;2023-07-12 18:44:41
18654_enter_Terminal North_cr224;2023-07-12 18:44:41
18656_enter_Terminal North_fl1;2023-07-12 18:44:41
18658_enter_Truck Depot_tr5;2023-07-12 18:46:05
18662_enter_Storage_fl3;2023-07-12 22:22:41
18663_enter_Storage_fl2;2023-07-12 22:22:41
18664_enter_Supplier Loading Area_tr4;2023-07-13 07:19:44
18665_enter_Supplier Loading Area_cr227;2023-07-13 07:19:44
18666_enter_Supplier_tr1;2023-07-13 07:25:58
18670_enter_Loading Bay_fl2;2023-07-13 07:26:05
18671_enter_Loading Bay_cr194;2023-07-13 07:26:05
18674_enter_Loading Bay_fl3;2023-07-13 07:26:29
18675_enter_Loading Bay_cr195;2023-07-13 07:26:29
18677_enter_Storage_fl2;2023-07-13 07:30:40
18679_enter_Storage_fl3;2023-07-13 07:35:42
18684_enter_Loading Bay_fl2;2023-07-13 07:41:34
18685_enter_Loading Bay_cr197;2023-07-13 07:41:34
18687_enter_Storage_fl2;2023-07-13 07:47:06
18690_enter_Loading Bay_fl3;2023-07-13 07:48:04
18691_enter_Loading Bay_cr155;2023-07-13 07:48:04
18693_enter_Storage_fl3;2023-07-13 07:51:13
18694_enter_Supplier_tr5;2023-07-13 07:53:56
18698_enter_Loading Bay_fl2;2023-07-13 08:47:47
18699_enter_Loading Bay_cr166;2023-07-13 08:47:47
18700_enter_Supplier Loading Area_tr1;2023-07-13 08:49:33
18701_enter_Supplier Loading Area_cr202;2023-07-13 08:49:33
18704_enter_Loading Bay_fl3;2023-07-13 08:51:48
18705_enter_Loading Bay_cr206;2023-07-13 08:51:48
18708_enter_Storage_fl1;2023-07-13 08:58:53
18709_enter_Storage_cr224;2023-07-13 08:58:53
18711_enter_Storage_fl1;2023-07-13 08:58:53
18712_enter_Supplier Loading Area_tr5;2023-07-13 09:45:13
18713_enter_Supplier Loading Area_cr203;2023-07-13 09:45:13
18715_enter_Storage_fl2;2023-07-13 09:47:47
18718_enter_Loading Bay_fl2;2023-07-13 09:49:43
18719_enter_Loading Bay_cr198;2023-07-13 09:49:43
18721_enter_Storage_fl2;2023-07-13 09:52:06
18723_enter_Storage_fl3;2023-07-13 09:53:06
18724_enter_Terminal North_tr6;2023-07-13 09:53:30
18725_enter_Terminal North_cr215;2023-07-13 09:53:30
18728_enter_Loading Bay_fl2;2023-07-13 09:54:47
18729_enter_Loading Bay_cr169;2023-07-13 09:54:47
18731_enter_Terminal North_fl2;2023-07-13 09:55:38
18733_enter_Truck Depot_tr6;2023-07-13 09:55:41
18737_enter_Loading Bay_fl3;2023-07-13 09:56:54
18738_enter_Loading Bay_cr224;2023-07-13 09:56:54
18741_enter_Loading Bay_fl1;2023-07-13 10:00:33
18742_enter_Loading Bay_cr138;2023-07-13 10:00:33
18744_enter_Storage_fl1;2023-07-13 10:01:38
18747_enter_Loading Bay_fl1;2023-07-13 10:03:34
18748_enter_Loading Bay_cr168;2023-07-13 10:03:34
18749_enter_Supplier_tr6;2023-07-13 10:58:30
18753_enter_Storage_fl2;2023-07-13 11:57:01
18754_enter_Storage_cr215;2023-07-13 11:57:01
18755_enter_Supplier Loading Area_tr6;2023-07-13 12:26:04
18756_enter_Supplier Loading Area_cr213;2023-07-13 12:26:04
18763_enter_Terminal South_tr3;2023-07-13 14:42:51
18764_enter_Terminal South_cr210;2023-07-13 14:42:51
18766_enter_Terminal South_fl1;2023-07-13 14:42:51
18768_enter_Truck Depot_tr3;2023-07-13 14:42:59
18772_enter_Loading Bay_fl1;2023-07-13 14:49:17
18773_enter_Loading Bay_cr210;2023-07-13 14:49:17
18774_enter_Supplier_tr3;2023-07-13 14:52:47
18776_enter_Terminal North_tr1;2023-07-13 14:55:59
18777_enter_Terminal North_cr202;2023-07-13 14:55:59
18779_enter_Terminal North_fl2;2023-07-13 14:55:59
18781_enter_Truck Depot_tr1;2023-07-13 14:56:04
18787_enter_Terminal North_tr4;2023-07-13 15:44:47
18788_enter_Terminal North_cr227;2023-07-13 15:44:47
18790_enter_Terminal North_fl3;2023-07-13 15:44:47
18792_enter_Truck Depot_tr4;2023-07-13 15:44:57
18796_enter_Storage_fl3;2023-07-13 15:47:01
18797_enter_Storage_cr227;2023-07-13 15:47:01
18798_enter_Terminal North_tr6;2023-07-13 15:50:05
18799_enter_Terminal North_cr213;2023-07-13 15:50:05
18801_enter_Terminal North_fl3;2023-07-13 15:50:05
18803_enter_Truck Depot_tr6;2023-07-13 15:50:13
18809_enter_Storage_fl3;2023-07-13 15:54:53
18810_enter_Storage_cr213;2023-07-13 15:54:53
18811_enter_Supplier_tr4;2023-07-13 15:57:16
18813_enter_Supplier_tr1;2023-07-13 15:58:01
18815_enter_Terminal South_tr5;2023-07-13 16:06:31
18816_enter_Terminal South_cr203;2023-07-13 16:06:31
18818_enter_Terminal South_fl1;2023-07-13 16:06:31
18820_enter_Truck Depot_tr5;2023-07-13 16:06:42
18824_enter_Loading Bay_fl1;2023-07-13 16:10:44
18825_enter_Loading Bay_cr203;2023-07-13 16:10:44
18826_enter_Supplier_tr5;2023-07-13 16:24:46
18830_enter_Storage_fl2;2023-07-13 16:58:57
18831_enter_Storage_cr202;2023-07-13 16:58:57
18832_enter_Supplier_tr6;2023-07-13 17:00:01
18834_enter_Supplier Loading Area_tr4;2023-07-13 17:30:03
18835_enter_Supplier Loading Area_cr220;2023-07-13 17:30:03
18836_enter_Supplier Loading Area_tr1;2023-07-13 17:32:31
18837_enter_Supplier Loading Area_cr225;2023-07-13 17:32:31
18838_enter_Supplier Loading Area_tr3;2023-07-13 17:42:53
18839_enter_Supplier Loading Area_cr234;2023-07-13 17:42:53
18840_enter_Terminal North_tr2;2023-07-13 18:06:14
18841_enter_Terminal North_cr228;2023-07-13 18:06:14
18843_enter_Terminal North_fl3;2023-07-13 18:06:14
18845_enter_Truck Depot_tr2;2023-07-13 18:08:02
18849_enter_Storage_fl3;2023-07-13 18:46:38
18850_enter_Storage_cr228;2023-07-13 18:46:38
18851_enter_Supplier Loading Area_tr6;2023-07-14 07:15:09
18852_enter_Supplier Loading Area_cr221;2023-07-14 07:15:09
18855_enter_Supplier_tr2;2023-07-14 07:25:13
18859_enter_Terminal South_tr1;2023-07-14 08:25:23
18860_enter_Terminal South_cr225;2023-07-14 08:25:23
18862_enter_Terminal South_fl1;2023-07-14 08:25:23
18864_enter_Truck Depot_tr1;2023-07-14 08:25:32
18868_enter_Loading Bay_fl1;2023-07-14 08:37:27
18869_enter_Loading Bay_cr225;2023-07-14 08:37:27
18870_enter_Supplier_tr1;2023-07-14 08:52:28
18872_enter_Supplier Loading Area_tr2;2023-07-14 09:02:45
18873_enter_Supplier Loading Area_cr207;2023-07-14 09:02:45
18874_enter_Supplier Loading Area_tr5;2023-07-14 09:34:42
18875_enter_Supplier Loading Area_cr232;2023-07-14 09:34:42
18876_enter_Terminal North_tr3;2023-07-14 10:06:47
18877_enter_Terminal North_cr234;2023-07-14 10:06:47
18879_enter_Terminal North_fl2;2023-07-14 10:06:47
18881_enter_Truck Depot_tr3;2023-07-14 10:06:58
18885_enter_Storage_fl2;2023-07-14 10:11:25
18886_enter_Storage_cr234;2023-07-14 10:11:25
18887_enter_Supplier_tr3;2023-07-14 10:13:30
18889_enter_Supplier Loading Area_tr3;2023-07-14 10:50:12
18890_enter_Supplier Loading Area_cr177;2023-07-14 10:50:12
18892_enter_Supplier Loading Area_tr1;2023-07-14 12:03:06
18893_enter_Supplier Loading Area_cr238;2023-07-14 12:03:06
18904_enter_Terminal North_tr1;2023-07-14 14:37:31
18905_enter_Terminal North_cr238;2023-07-14 14:37:31
18907_enter_Terminal North_fl3;2023-07-14 14:37:31
18909_enter_Truck Depot_tr1;2023-07-14 14:37:38
18915_enter_Storage_fl3;2023-07-14 14:48:02
18916_enter_Storage_cr238;2023-07-14 14:48:02
18917_enter_Supplier_tr1;2023-07-14 14:58:50
18919_enter_Terminal North_tr4;2023-07-14 15:30:39
18920_enter_Terminal North_cr220;2023-07-14 15:30:39
18922_enter_Terminal North_fl2;2023-07-14 15:30:39
18924_enter_Truck Depot_tr4;2023-07-14 15:30:55
18926_enter_Supplier_tr4;2023-07-14 15:40:55
18930_enter_Storage_fl2;2023-07-14 15:41:49
18931_enter_Storage_cr220;2023-07-14 15:41:49
18932_enter_Terminal North_tr2;2023-07-14 16:03:48
18933_enter_Terminal North_cr207;2023-07-14 16:03:48
18935_enter_Terminal North_fl3;2023-07-14 16:03:48
18937_enter_Truck Depot_tr2;2023-07-14 16:03:52
18939_enter_Terminal North_tr5;2023-07-14 16:12:05
18940_enter_Terminal North_cr232;2023-07-14 16:12:05
18942_enter_Terminal North_fl2;2023-07-14 16:12:05
18944_enter_Truck Depot_tr5;2023-07-14 16:12:12
18946_enter_Supplier_tr2;2023-07-14 16:12:50
18950_enter_Storage_fl3;2023-07-14 16:12:57
18951_enter_Storage_cr207;2023-07-14 16:12:57
18954_enter_Storage_fl2;2023-07-14 16:17:11
18955_enter_Storage_cr232;2023-07-14 16:17:11
18956_enter_Terminal North_tr3;2023-07-14 16:19:35
18957_enter_Terminal North_cr177;2023-07-14 16:19:35
18959_enter_Terminal North_fl3;2023-07-14 16:19:35
18961_enter_Truck Depot_tr3;2023-07-14 16:19:43
18964_enter_Storage_fl3;2023-07-14 16:26:34
18965_enter_Storage_cr177;2023-07-14 16:26:34
18966_enter_Terminal North_tr6;2023-07-14 16:28:44
18967_enter_Terminal North_cr221;2023-07-14 16:28:44
18969_enter_Terminal North_fl2;2023-07-14 16:28:44
18971_enter_Truck Depot_tr6;2023-07-14 16:28:49
18972_enter_Supplier Loading Area_tr1;2023-07-14 16:33:59
18973_enter_Supplier Loading Area_cr229;2023-07-14 16:33:59
18974_enter_Supplier_tr5;2023-07-14 16:36:11
18978_enter_Storage_fl2;2023-07-14 16:44:54
18979_enter_Storage_cr221;2023-07-14 16:44:54
18982_enter_Supplier Loading Area_tr2;2023-07-14 16:56:47
18983_enter_Supplier Loading Area_cr212;2023-07-14 16:56:47
18984_enter_Supplier Loading Area_tr4;2023-07-14 17:00:58
18985_enter_Supplier Loading Area_cr164;2023-07-14 17:00:58
18986_enter_Supplier Loading Area_tr5;2023-07-14 18:33:53
18987_enter_Supplier Loading Area_cr241;2023-07-14 18:33:53
18988_enter_Terminal South_tr1;2023-07-14 18:46:33
18989_enter_Terminal South_cr229;2023-07-14 18:46:33
18991_enter_Terminal South_fl1;2023-07-14 18:46:33
18993_enter_Truck Depot_tr1;2023-07-14 18:48:08
18994_enter_Loading Bay_vh24;2023-07-14 23:00:00
19000_enter_Storage_fl3;2023-07-17 02:00:39
19001_enter_Storage_fl2;2023-07-17 02:00:39
19004_enter_Loading Bay_fl3;2023-07-17 07:06:24
19005_enter_Loading Bay_cr221;2023-07-17 07:06:24
19007_enter_Storage_fl3;2023-07-17 07:12:52
19010_enter_Loading Bay_fl2;2023-07-17 07:14:58
19011_enter_Loading Bay_cr177;2023-07-17 07:14:58
19013_enter_Storage_fl2;2023-07-17 07:16:52
19016_enter_Loading Bay_fl3;2023-07-17 07:18:50
19017_enter_Loading Bay_cr220;2023-07-17 07:18:50
19020_enter_Loading Bay_fl2;2023-07-17 07:26:56
19021_enter_Loading Bay_cr178;2023-07-17 07:26:56
19022_enter_Supplier_tr1;2023-07-17 07:33:13
19025_enter_Storage_fl2;2023-07-17 07:38:30
19027_enter_Storage_fl3;2023-07-17 07:40:20
19030_enter_Loading Bay_fl2;2023-07-17 07:42:11
19031_enter_Loading Bay_cr179;2023-07-17 07:42:11
19034_enter_Loading Bay_fl3;2023-07-17 07:46:35
19035_enter_Loading Bay_cr222;2023-07-17 07:46:35
19037_enter_Storage_fl2;2023-07-17 07:52:08
19040_enter_Supplier_tr6;2023-07-17 08:01:20
19042_enter_Supplier_tr3;2023-07-17 08:13:32
19046_enter_Terminal South_tr4;2023-07-17 08:45:34
19047_enter_Terminal South_cr164;2023-07-17 08:45:34
19049_enter_Terminal South_fl3;2023-07-17 08:47:25
19051_enter_Truck Depot_tr4;2023-07-17 08:47:41
19055_enter_Loading Bay_fl2;2023-07-17 08:54:23
19056_enter_Loading Bay_cr180;2023-07-17 08:54:23
19059_enter_Loading Bay_fl1;2023-07-17 08:55:32
19060_enter_Loading Bay_cr229;2023-07-17 08:55:32
